,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,Population,customer_loyalty,Service_Count,ServiceCategory,Charges per Service,charges Level,Churn_Flag
5664,Female,20,No,0,Ramona,92065,33.044541,-116.833922,0,36,Yes,19.64,No,Yes,Fiber Optic,71.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.8,3565.65,30.26,0,707.04,4242.43,Stayed,Still Customer,Still Customer,33104,Established,7,Heavy Bundle,509.38,Mid Level of charges,0
5665,Male,24,Yes,2,San Luis Obispo,93405,35.236549,-120.727344,8,49,No,0.0,No phone Service,Yes,DSL,47.0,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,39.2,1838.15,0.0,0,0.0,1838.15,Stayed,Still Customer,Still Customer,31982,Loyal,5,Light Bundle,367.63,Mid Level of charges,0
5666,Male,52,No,0,San Diego,92122,32.85723,-117.209774,0,1,Yes,14.17,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card,19.6,19.6,0.0,0,14.17,33.77,Churned,Competitor,Competitor made better offer,34902,New,1,Single Service,19.6,Low Level of charges,1
5667,Male,29,Yes,1,Auberry,93602,36.991762,-119.242874,3,18,Yes,10.29,No,Yes,DSL,59.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.25,1611.15,0.0,0,185.22,1796.37,Stayed,Still Customer,Still Customer,3464,Growth,9,Heavy Bundle,179.02,Low Level of charges,0
5668,Male,39,Yes,1,Glenn,95943,39.597975,-122.032248,7,15,Yes,32.73,No,Yes,Fiber Optic,17.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,75.1,1151.55,0.0,0,490.95,1642.5,Stayed,Still Customer,Still Customer,1454,Growth,4,Light Bundle,287.89,Mid Level of charges,0
5669,Male,20,Yes,0,Rio Nido,95471,38.522328,-122.97932,1,8,Yes,5.34,No,Yes,Fiber Optic,42.0,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,75.0,632.95,0.0,0,42.72,675.67,Churned,Dissatisfaction,Network reliability,298,Early,5,Light Bundle,126.59,Low Level of charges,1
5670,Male,62,Yes,0,Miramonte,93641,36.696759,-119.024051,1,8,Yes,39.59,Yes,Yes,Fiber Optic,16.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,85.65,659.45,0.0,70,316.72,1046.17,Stayed,Still Customer,Still Customer,571,Early,4,Light Bundle,164.86,Low Level of charges,0
5671,Male,79,No,0,Roseville,95747,38.784329,-121.373245,0,54,Yes,5.14,No,Yes,DSL,6.0,No,No,Yes,Yes,No,Yes,No,Yes,One Year,No,Bank Withdrawal,65.25,3529.95,33.07,0,277.56,3774.44,Stayed,Still Customer,Still Customer,25418,Loyal,6,Heavy Bundle,588.32,Mid Level of charges,0
5672,Male,56,Yes,0,Fullerton,92832,33.868316,-117.929029,1,42,Yes,20.65,Yes,Yes,DSL,25.0,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,-7.0,2386.85,28.83,0,867.3,3225.32,Stayed,Still Customer,Still Customer,24502,Established,4,Light Bundle,596.71,Mid Level of charges,0
5673,Female,44,Yes,3,San Francisco,94111,37.801776,-122.402293,5,13,Yes,35.19,Yes,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Withdrawal,25.0,332.5,0.0,0,457.47,789.97,Stayed,Still Customer,Still Customer,3337,Growth,1,Single Service,332.5,Mid Level of charges,0
5674,Female,51,No,0,Ocotillo,92259,32.698964,-115.886656,0,66,Yes,20.77,Yes,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,25.15,1683.6,0.0,0,1370.82,3054.42,Stayed,Still Customer,Still Customer,471,Loyal,1,Single Service,1683.6,High Level of charges,0
5675,Female,56,Yes,0,Redwood City,94061,37.461251,-122.235414,1,63,Yes,38.85,Yes,Yes,Fiber Optic,27.0,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,81.2,4965.1,0.0,0,2447.55,7412.65,Stayed,Still Customer,Still Customer,35737,Loyal,4,Light Bundle,1241.28,High Level of charges,0
5676,Male,51,No,0,San Francisco,94131,37.746699,-122.442833,0,71,Yes,12.27,Yes,Yes,DSL,21.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,80.6,5708.2,0.0,0,871.17,6579.37,Stayed,Still Customer,Still Customer,27906,Loyal,9,Heavy Bundle,634.24,Mid Level of charges,0
5677,Female,21,Yes,0,Larkspur,94939,37.937082,-122.532369,3,15,Yes,12.41,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,20.45,330.8,0.0,0,186.15,516.95,Stayed,Still Customer,Still Customer,6773,Growth,1,Single Service,330.8,Mid Level of charges,0
5678,Female,73,No,0,San Diego,92117,32.825086,-117.199424,0,1,Yes,22.5,No,Yes,Fiber Optic,27.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.95,69.95,0.0,10,22.5,102.45,Churned,Competitor,Competitor made better offer,51213,New,2,Light Bundle,34.98,Low Level of charges,1
5679,Female,52,No,0,Philo,95466,39.094102,-123.500853,0,10,Yes,10.46,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Withdrawal,21.2,222.65,0.0,0,104.6,327.25,Stayed,Still Customer,Still Customer,1113,Early,1,Single Service,222.65,Mid Level of charges,0
5680,Female,60,No,0,Los Angeles,90040,33.994524,-118.149953,0,2,Yes,35.5,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,20.1,39.8,0.0,0,71.0,110.8,Joined,Still Customer,Still Customer,9805,New,1,Single Service,39.8,Low Level of charges,0
5681,Female,52,No,0,Homeland,92548,33.761894,-117.120868,0,15,Yes,40.97,Yes,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Withdrawal,25.05,369.1,0.0,0,614.55,983.65,Stayed,Still Customer,Still Customer,4283,Growth,1,Single Service,369.1,Mid Level of charges,0
5682,Female,43,Yes,0,Capitola,95010,36.977025,-121.952864,1,53,Yes,6.68,No,Yes,Fiber Optic,25.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,110.5,5835.5,0.0,0,354.04,6189.54,Stayed,Still Customer,Still Customer,9673,Loyal,10,Heavy Bundle,583.55,Mid Level of charges,0
5683,Male,38,No,0,Los Angeles,90027,34.127194,-118.295647,0,14,No,0.0,No phone Service,Yes,Cable,6.0,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,50.75,712.75,0.0,10,0.0,722.75,Churned,Competitor,Competitor had better devices,48727,Growth,5,Light Bundle,142.55,Low Level of charges,1
5684,Female,30,Yes,2,Villa Park,92861,33.817473,-117.810462,1,35,Yes,18.29,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,19.65,708.8,0.0,0,640.15,1348.95,Stayed,Still Customer,Still Customer,5935,Established,1,Single Service,708.8,Mid Level of charges,0
5685,Male,75,No,0,San Marino,91108,34.122671,-118.112911,0,15,Yes,12.08,Yes,Yes,Fiber Optic,5.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.2,1217.25,0.0,0,181.2,1398.45,Churned,Competitor,Competitor offered higher download speeds,13158,Growth,4,Light Bundle,304.31,Mid Level of charges,1
5686,Female,65,No,0,Los Angeles,90059,33.927254,-118.249826,0,43,Yes,12.58,Yes,Yes,Fiber Optic,26.0,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,90.25,3838.75,0.0,0,540.94,4379.69,Stayed,Still Customer,Still Customer,38128,Established,5,Light Bundle,767.75,Mid Level of charges,0
5687,Female,53,Yes,1,Garden Grove,92844,33.766476,-117.969795,1,72,Yes,36.82,Yes,Yes,Fiber Optic,10.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.5,8425.15,42.29,0,2651.04,11033.9,Stayed,Still Customer,Still Customer,23481,Loyal,10,Heavy Bundle,842.52,High Level of charges,0
5688,Male,70,No,0,Glendale,91203,34.153338,-118.262974,0,55,Yes,29.3,Yes,Yes,Fiber Optic,10.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,116.5,6382.55,0.0,0,1611.5,7994.05,Stayed,Still Customer,Still Customer,14493,Loyal,9,Heavy Bundle,709.17,Mid Level of charges,0
5689,Female,73,Yes,0,Colusa,95932,39.273096,-122.050763,0,66,Yes,44.01,Yes,Yes,Cable,17.0,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,70.85,4738.85,0.0,0,2904.66,7643.51,Stayed,Still Customer,Still Customer,7503,Loyal,6,Heavy Bundle,789.81,Mid Level of charges,0
5690,Female,77,No,0,San Diego,92130,32.957195,-117.202542,0,23,Yes,31.17,No,Yes,Fiber Optic,23.0,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.75,2293.6,0.0,0,716.91,3010.51,Churned,Competitor,Competitor made better offer,28201,Growth,6,Heavy Bundle,382.27,Mid Level of charges,1
5691,Female,62,Yes,0,Calabasas,91302,34.130861,-118.68346,5,40,Yes,48.29,Yes,Yes,DSL,23.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,56.6,2379.1,0.0,0,1931.6,4310.7,Stayed,Still Customer,Still Customer,23661,Established,4,Light Bundle,594.78,Mid Level of charges,0
5692,Male,50,Yes,0,Oakland,94601,37.776523,-122.219268,1,42,Yes,34.65,Yes,Yes,Fiber Optic,9.0,No,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.45,4138.05,30.46,140,1455.3,5702.89,Churned,Dissatisfaction,Network reliability,54876,Established,7,Heavy Bundle,591.15,Mid Level of charges,1
5693,Female,70,No,0,Montrose,91020,34.2112,-118.230625,0,15,Yes,7.99,No,Yes,Fiber Optic,27.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.3,1147.45,0.0,0,119.85,1267.3,Churned,Competitor,Competitor offered more data,7527,Growth,4,Light Bundle,286.86,Mid Level of charges,1
5694,Male,62,No,0,Santa Ysabel,92070,33.174725,-116.743329,0,22,Yes,20.46,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,19.6,422.5,0.0,0,450.12,872.62,Stayed,Still Customer,Still Customer,1143,Growth,1,Single Service,422.5,Mid Level of charges,0
5695,Female,72,Yes,0,Corona,92882,33.819385,-117.600213,7,56,Yes,27.56,Yes,Yes,Fiber Optic,29.0,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,76.85,4275.75,0.0,120,1543.36,5939.11,Stayed,Still Customer,Still Customer,60294,Loyal,3,Light Bundle,1425.25,High Level of charges,0
5696,Female,66,No,0,Isleton,95641,38.154823,-121.601358,0,72,Yes,31.31,Yes,Yes,Fiber Optic,18.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,107.4,7748.75,0.0,0,2254.32,10003.07,Stayed,Still Customer,Still Customer,2010,Loyal,9,Heavy Bundle,860.97,High Level of charges,0
5697,Male,40,Yes,0,Downey,90242,33.921793,-118.140588,4,62,Yes,48.73,Yes,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Withdrawal,24.25,1424.6,0.0,0,3021.26,4445.86,Stayed,Still Customer,Still Customer,42459,Loyal,1,Single Service,1424.6,High Level of charges,0
5698,Male,72,Yes,0,Anaheim,92806,33.83796,-117.870494,1,71,Yes,46.82,Yes,Yes,Fiber Optic,18.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,115.05,8016.6,0.0,0,3324.22,11340.82,Stayed,Still Customer,Still Customer,34398,Loyal,9,Heavy Bundle,890.73,High Level of charges,0
5699,Female,32,Yes,2,San Mateo,94404,37.556094,-122.272437,4,39,Yes,48.14,No,Yes,Cable,23.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,59.85,2341.5,0.0,0,1877.46,4218.96,Stayed,Still Customer,Still Customer,31882,Established,5,Light Bundle,468.3,Mid Level of charges,0
5700,Male,27,Yes,0,Tracy,95376,37.680968,-121.446049,0,50,Yes,23.28,Yes,Yes,Fiber Optic,51.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.95,5231.3,0.0,0,1164.0,6395.3,Stayed,Still Customer,Still Customer,69801,Loyal,8,Heavy Bundle,653.91,Mid Level of charges,0
5701,Female,19,No,0,Rancho Santa Margarita,92688,33.624654,-117.611733,0,55,Yes,44.85,Yes,Yes,Fiber Optic,48.0,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,84.25,4589.85,0.0,0,2466.75,7056.6,Stayed,Still Customer,Still Customer,42193,Loyal,5,Light Bundle,917.97,High Level of charges,0
5702,Male,39,Yes,0,Running Springs,92382,34.186211,-117.07683,1,40,No,0.0,No phone Service,Yes,DSL,21.0,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,42.35,1716.45,0.0,0,0.0,1716.45,Churned,Attitude,Attitude of support person,5395,Established,5,Light Bundle,343.29,Mid Level of charges,1
5703,Female,60,No,0,Hayward,94542,37.656695,-122.048361,0,6,Yes,35.88,No,Yes,Fiber Optic,10.0,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.25,487.05,0.0,0,215.28,702.33,Stayed,Still Customer,Still Customer,11147,New,7,Heavy Bundle,69.58,Low Level of charges,0
5704,Female,29,Yes,0,Mather,95655,38.549822,-121.266725,6,72,Yes,12.32,No,Yes,DSL,59.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,68.75,4888.2,0.0,0,887.04,5775.24,Stayed,Still Customer,Still Customer,929,Loyal,8,Heavy Bundle,611.02,Mid Level of charges,0
5705,Male,22,Yes,0,Spring Valley,91977,32.726627,-116.994608,7,69,No,0.0,No phone Service,Yes,DSL,59.0,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,60.25,4055.5,0.0,120,0.0,4175.5,Stayed,Still Customer,Still Customer,56100,Loyal,7,Heavy Bundle,579.36,Mid Level of charges,0
5706,Female,47,No,0,Taft,93268,35.184837,-119.402525,0,1,Yes,37.51,No,Yes,Fiber Optic,10.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,71.1,71.1,0.0,0,37.51,108.61,Joined,Still Customer,Still Customer,14937,New,3,Light Bundle,23.7,Low Level of charges,0
5707,Male,73,Yes,0,Corning,96021,39.913777,-122.289984,1,63,Yes,37.12,Yes,Yes,Fiber Optic,18.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,108.5,6991.9,0.0,0,2338.56,9330.46,Stayed,Still Customer,Still Customer,13840,Loyal,9,Heavy Bundle,776.88,Mid Level of charges,0
5708,Male,23,No,0,Olancha,93549,36.296851,-117.865469,0,1,Yes,35.28,No,Yes,Fiber Optic,51.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,71.35,71.35,0.0,0,35.28,106.63,Churned,Attitude,Attitude of support person,318,New,4,Light Bundle,17.84,Low Level of charges,1
5709,Male,40,No,0,Watsonville,95076,36.931654,-121.752383,0,66,Yes,32.22,Yes,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Withdrawal,25.45,1699.15,0.0,0,2126.52,3825.67,Stayed,Still Customer,Still Customer,81141,Loyal,1,Single Service,1699.15,High Level of charges,0
5710,Male,48,Yes,2,Lakehead,96051,40.883853,-122.418258,4,63,Yes,10.67,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,19.55,1245.6,0.0,0,672.21,1917.81,Stayed,Still Customer,Still Customer,1236,Loyal,1,Single Service,1245.6,High Level of charges,0
5711,Male,50,Yes,2,Ontario,91764,34.074087,-117.605618,8,12,Yes,33.9,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Withdrawal,21.15,306.05,0.0,0,406.8,712.85,Stayed,Still Customer,Still Customer,49474,Early,1,Single Service,306.05,Mid Level of charges,0
5712,Male,56,Yes,0,Weott,95571,40.310119,-123.909449,8,62,No,0.0,No phone Service,Yes,Cable,29.0,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,-10.0,2345.55,0.0,0,0.0,2345.55,Stayed,Still Customer,Still Customer,270,Loyal,5,Light Bundle,469.11,Mid Level of charges,0
5713,Male,63,No,0,Midway City,92655,33.744439,-117.98588,0,1,Yes,13.08,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,20.2,20.2,0.0,0,13.08,33.28,Joined,Still Customer,Still Customer,8660,New,1,Single Service,20.2,Low Level of charges,0
5714,Male,50,Yes,2,Ducor,93218,35.846067,-119.004073,5,10,Yes,19.77,No,Yes,DSL,12.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,60.2,563.5,0.0,0,197.7,761.2,Stayed,Still Customer,Still Customer,823,Early,5,Light Bundle,112.7,Low Level of charges,0
5715,Male,67,No,0,Keeler,93530,36.560498,-117.962461,0,49,Yes,43.19,Yes,Yes,Cable,10.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,81.35,4060.9,0.0,0,2116.31,6177.21,Stayed,Still Customer,Still Customer,71,Loyal,9,Heavy Bundle,451.21,Mid Level of charges,0
5716,Female,55,No,2,Whittier,90606,33.976678,-118.065875,0,22,No,0.0,No phone Service,Yes,DSL,29.0,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,49.45,1031.4,0.0,0,0.0,1031.4,Stayed,Still Customer,Still Customer,32148,Growth,6,Heavy Bundle,171.9,Low Level of charges,0
5717,Female,22,Yes,3,Millville,96062,40.531257,-122.148139,5,62,Yes,32.92,No,Yes,DSL,71.0,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,54.75,3425.35,8.5,0,2041.04,5457.89,Stayed,Still Customer,Still Customer,830,Loyal,5,Light Bundle,685.07,Mid Level of charges,0
5718,Female,72,No,0,Wrightwood,92397,34.358321,-117.618263,0,1,Yes,18.2,No,Yes,Fiber Optic,13.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.55,70.55,0.0,0,18.2,88.75,Churned,Attitude,Attitude of service provider,4253,New,3,Light Bundle,23.52,Low Level of charges,1
5719,Female,62,Yes,0,San Diego,92109,32.787836,-117.232376,1,6,Yes,31.7,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Withdrawal,19.5,146.3,0.0,0,190.2,336.5,Churned,Competitor,Competitor made better offer,46086,New,1,Single Service,146.3,Low Level of charges,1
5720,Male,69,No,0,Glendale,91208,34.195386,-118.238508,0,54,Yes,18.58,Yes,Yes,Fiber Optic,14.0,No,Yes,No,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,-8.0,4931.8,0.0,0,1003.32,5935.12,Stayed,Still Customer,Still Customer,16910,Loyal,5,Light Bundle,986.36,High Level of charges,0
5721,Female,57,No,0,San Diego,92109,32.787836,-117.232376,0,1,Yes,22.48,No,Yes,Fiber Optic,5.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.65,79.65,0.0,0,22.48,102.13,Churned,Competitor,Competitor made better offer,46086,New,4,Light Bundle,19.91,Low Level of charges,1
5722,Female,76,No,0,San Diego,92121,32.898613,-117.202937,0,9,Yes,12.91,Yes,Yes,Fiber Optic,21.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.45,762.5,0.0,0,116.19,878.69,Churned,Competitor,Competitor made better offer,4258,Early,4,Light Bundle,190.62,Low Level of charges,1
5723,Female,73,No,2,Lucerne,95458,39.141934,-122.770679,0,33,Yes,12.75,Yes,Yes,Fiber Optic,19.0,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,105.35,3465.05,0.0,0,420.75,3885.8,Stayed,Still Customer,Still Customer,3002,Established,7,Heavy Bundle,495.01,Mid Level of charges,0
5724,Male,35,No,0,Lincoln,95648,38.922812,-121.312005,0,64,Yes,14.39,Yes,Yes,DSL,7.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,86.55,5632.55,0.0,0,920.96,6553.51,Stayed,Still Customer,Still Customer,15286,Loyal,9,Heavy Bundle,625.84,Mid Level of charges,0
5725,Male,70,No,0,Canyon Country,91351,34.422519,-118.420717,0,1,Yes,7.23,No,Yes,Fiber Optic,2.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.65,69.65,0.0,0,7.23,76.88,Churned,Other,Don't know,59259,New,3,Light Bundle,23.22,Low Level of charges,1
5726,Female,74,No,0,Cobb,95426,38.838088,-122.73203,0,27,Yes,31.17,Yes,Yes,Fiber Optic,25.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.25,2287.25,0.0,0,841.59,3128.84,Churned,Competitor,Competitor had better devices,1591,Established,5,Light Bundle,457.45,Mid Level of charges,1
5727,Male,27,No,0,Richmond,94804,37.921034,-122.341798,0,16,Yes,20.44,No,Yes,Fiber Optic,59.0,Yes,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.25,1483.25,0.0,140,327.04,1950.29,Churned,Competitor,Competitor offered higher download speeds,39089,Growth,6,Heavy Bundle,247.21,Mid Level of charges,1
5728,Male,44,No,3,Oxnard,93030,34.223244,-119.18012,0,1,Yes,42.55,No,Yes,DSL,25.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.85,49.85,0.0,0,42.55,92.4,Joined,Still Customer,Still Customer,79736,New,4,Light Bundle,12.46,Low Level of charges,0
5729,Male,80,No,0,Yorkville,95494,38.888351,-123.239647,0,65,Yes,18.23,No,Yes,Fiber Optic,3.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.1,6496.15,0.0,0,1184.95,7681.1,Stayed,Still Customer,Still Customer,335,Loyal,8,Heavy Bundle,812.02,High Level of charges,0
5730,Female,68,No,0,Pomona,91768,34.067932,-117.785168,0,71,Yes,3.91,Yes,Yes,Fiber Optic,12.0,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,99.65,7181.25,0.0,0,277.61,7458.86,Stayed,Still Customer,Still Customer,36057,Loyal,7,Heavy Bundle,1025.89,High Level of charges,0
5731,Female,39,No,0,San Diego,92126,32.886925,-117.152162,0,10,Yes,5.63,Yes,Yes,Fiber Optic,26.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.75,799.65,0.0,0,56.3,855.95,Churned,Other,Don't know,74232,Early,3,Light Bundle,266.55,Mid Level of charges,1
5732,Female,28,No,0,Fresno,93720,36.878709,-119.7645,0,13,No,0.0,No phone Service,Yes,Cable,53.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-3.0,446.1,0.0,0,0.0,446.1,Churned,Attitude,Attitude of service provider,45087,Growth,4,Light Bundle,111.52,Low Level of charges,1
